fare_amount_bin,avg_tip
17.4,3.54
17.55,0.0
18.01,0.0
18.02,0.0
18.16,0.0
18.42,0.0
18.72,0.0
18.77,0.0
18.84,0.0
18.86,0.0
19.12,0.0
19.25,0.40100002
19.28,0.0
19.51,0.0
19.55,0.23941177
19.56,4.03
19.57,0.11956522
19.62,0.0
19.66,0.0
19.8,3.2316804
19.82,0.0
20.06,5.05
20.21,0.0
20.26,0.0
20.38,0.0
20.46,0.0
20.77,0.0
20.78,0.0
20.8,3.771282
20.83,0.0
20.97,0.0
20.98,0.0
21.3,3.8066287
21.46,0.0
21.51,0.0
21.64,0.0
21.82,0.6466667
21.84,0.0
21.91,0.0
22.05,0.0
22.1,0.0
22.12,0.0
22.17,0.0
22.26,0.0
22.3,3.7564828
22.32,0.0
22.37,0.0
22.39,0.0
22.67,0.0
22.73,0.0
22.8,4.0226283
22.83,0.0
22.95,0.0
23.08,0.597
23.1,1.7172728
23.17,0.0
23.58,0.0
23.62,0.0
23.65,0.0
23.77,0.0
24.01,0.0
24.07,0.0
24.12,0.0
24.15,0.0
24.42,0.0
24.48,0.0
24.5,4.400243
24.52,0.0
24.53,0.0
24.75,0.0
24.79,0.0
24.83,0.73285717
24.94,0.0
25.07,0.0
25.12,0.0
25.18,0.0
25.21,0.0
25.37,0.0
25.39,0.0
25.56,1.2875
25.73,0.0
25.78,0.0
25.79,0.0
25.81,0.0
25.82,0.0
25.85,0.0
25.98,0.0
26.1,0.39999998
26.14,0.0
26.52,0.0
26.54,0.0
26.65,0.0
26.69,0.0
26.77,0.0
26.8,4.001053
26.86,0.0
27.23,0.0
27.4,0.0
27.45,0.0
27.51,0.0
27.7,2.4
27.72,0.0
27.87,0.0
27.97,0.0
28.03,0.0
28.11,0.0
28.15,0.0
28.47,0.0
28.51,0.0
28.54,0.0
28.68,0.0
28.76,0.0
28.79,0.0
28.88,2.24
29.18,0.0
29.31,0.0
29.41,0.0
29.46,0.0
29.47,0.0
29.58,0.0
29.66,0.0
29.69,0.0
29.79,0.0
29.87,0.0
29.9,0.0
29.94,1.4688889
30.04,0.0
30.08,0.0
30.22,0.0
30.26,0.86222225
30.5,5.9012074
30.7,1.8375
30.77,0.0
30.82,0.0
31.11,0.0
31.18,0.0
31.46,0.0
31.54,0.0
31.56,5.0025926
31.64,0.0
31.87,0.0
31.99,0.0
32.04,0.0
32.26,0.96666664
32.31,0.0
32.5,6.270936
33.04,0.61545455
33.2,1.2035714
33.35,0.0
33.59,0.0
33.69,0.0
33.74,0.0
33.79,0.0
34.04,0.0
34.15,0.0
34.18,0.0
34.29,0.0
34.31,0.0
34.5,6.5964966
35.04,0.0
35.2,4.6925
35.25,0.5469231
35.32,0.0
35.45,0.0
35.56,5.553125
35.86,1.0285714
35.9,0.3531818
36.18,0.0
36.28,0.0
36.34,0.0
36.67,0.0
36.74,0.0
36.78,0.0
36.84,0.0
37.0,6.9560747
37.33,0.0
37.42,0.0
37.68,0.0
37.71,0.0
37.82,0.0
37.94,0.0
38.03,0.49333334
38.08,1.2
38.18,0.0
38.2,4.25
38.21,0.0
38.26,0.89
38.33,0.0
38.38,0.0
38.39,0.0
38.6,0.0
38.82,0.0
38.85,3.1200001
38.86,1.1647059
39.09,0.0
39.22,0.0
39.29,0.0
39.39,0.0
39.42,0.0
39.45,0.0
39.77,0.0
39.9,1.4825
40.08,0.0
40.25,6.155294
40.26,3.4510002
40.3,7.165625
40.33,2.025
40.49,0.0
40.58,0.0
40.6,0.0
40.67,0.0
40.88,0.0
41.12,0.0
41.16,2.0725
41.25,1.8183333
41.26,2.0742857
41.36,1.3833333
41.66,0.0
41.68,0.0
41.76,2.524
41.92,0.0
41.99,0.0
42.22,3.5683334
42.25,2.5
42.35,2.115
42.46,1.9399999
42.63,0.0
42.66,0.0
42.67,0.0
42.75,6.951
42.81,0.0
42.85,2.7275
43.04,0.0
43.05,0.0
43.06,7.2660003
43.12,0.0
43.15,0.0
43.35,0.0
43.4,0.0
43.54,1.60875
43.61,0.0
43.67,0.0
43.7,2.2
43.77,0.0
43.84,1.2614286
43.87,0.0
43.94,0.0
43.99,0.0
44.04,0.0
44.18,5.62
44.2,7.355161
44.26,5.786
44.27,0.0
44.34,0.0
44.41,0.0
44.59,0.0
44.63,0.0
44.88,0.0
44.92,0.0
45.09,7.46
45.21,0.0
45.26,0.0
45.28,0.0
45.35,0.0
45.42,0.0
45.53,0.0
45.6,0.0
45.81,0.0
45.96,0.0
46.02,0.0
46.03,0.0
46.22,0.0
46.23,0.0
46.28,0.0
46.38,0.0
46.55,1.16375
46.58,0.0
46.59,0.0
46.6,1.4
46.68,0.0
46.86,0.0
46.89,0.0
46.91,0.0
47.23,0.0
47.32,0.0
47.43,0.0
47.47,0.0
47.51,0.0
47.73,0.0
47.74,2.8639998
47.82,0.0
47.96,2.0316665
47.97,0.0
48.02,0.0
48.07,0.0
48.14,0.0
48.15,0.0
48.19,0.0
48.22,0.0
48.26,1.75
48.5,7.9832706
48.64,0.0
48.69,0.0
48.82,0.0
48.89,0.0
49.02,0.0
49.05,0.0
49.16,0.0
49.39,0.0
49.72,0.0
50.02,9.416667
50.09,6.5363636
50.17,0.0
50.18,0.0
50.21,0.0
50.28,0.0
50.29,0.0
50.66,1.6666666
50.84,0.0
51.05,0.0
51.1,0.0
51.11,0.0
51.3,3.0246153
51.35,0.0
51.69,0.0
51.76,8.9345455
51.82,0.0
51.87,0.0
51.88,0.0
51.94,0.0
52.02,0.0
52.14,0.0
52.2,6.32
52.25,10.522338
52.4,0.0
52.67,0.0
52.74,0.0
52.8,9.305408
53.06,5.341
53.12,0.0
53.13,0.0
53.15,0.0
53.16,5.345
53.18,0.0
53.27,0.0
53.47,0.0
53.6,3.0033333
53.67,0.0
53.81,0.0
53.85,0.0
54.02,0.0
54.15,5.495
54.36,3.6333332
54.4,5.4228573
54.5,8.492869
54.54,2.7425
54.56,6.5066667
54.59,0.0
55.01,0.0
55.04,0.0
55.14,0.0
55.24,0.0
55.25,6.7871428
55.35,0.0
55.75,7.05
55.76,9.519334
56.03,0.0
56.27,0.0
56.28,0.0
56.29,0.0
56.53,0.0
56.54,0.0
56.6,10.156667
56.69,0.0
56.72,0.0
56.76,4.29
56.79,0.0
56.81,0.0
56.84,0.0
57.2,10.896429
57.23,0.0
57.32,0.0
57.37,0.0
57.55,0.0
57.7,5.6057143
57.76,8.645261
58.01,0.0
58.18,0.0
58.24,9.07
58.33,9.85
58.34,10.683803
58.46,10.152554
58.56,10.241085
58.65,4.2999997
58.72,8.893333
58.91,0.0
58.96,0.0
58.97,0.0
59.05,20.8
59.18,0.0
59.4,1.4925
59.44,0.0
59.61,0.0
59.68,0.0
59.76,10.282
59.98,12.05
60.2,7.733333
60.29,0.0
60.36,0.0
60.46,0.0
60.51,0.0
60.89,0.0
61.26,6.205
61.28,0.0
61.35,0.0
61.39,0.0
61.45,3.3833332
61.58,12.35
61.6,0.0
61.68,0.0
61.8,10.409286
61.86,0.0
61.94,0.0
61.95,0.0
62.17,0.0
62.25,12.232
62.55,3.3333333
62.59,6.34
62.61,12.55
62.66,0.0
63.05,8.843077
63.06,11.606503
63.22,12.7
63.25,10.79234
63.29,0.0
63.42,13.37
63.79,6.46
63.8,10.600345
64.03,6.405
64.06,10.346429
64.17,0.0
64.3,12.155
64.35,10.0
64.36,12.93
64.41,0.0
64.48,0.0
64.85,12.490666
65.06,6.016
65.36,11.615
65.88,16.5
65.95,0.0
65.99,8.35
66.16,0.0
66.62,0.0
66.9,0.0
67.26,0.0
67.78,0.0
67.79,13.66
67.8,12.284243
67.9,17.05
68.0,11.908495
68.2,9.082222
68.47,9.166667
68.91,0.0
69.08,6.99
69.17,0.0
69.34,14.708
69.43,0.0
69.48,7.03
70.36,14.13
70.55,7.135
70.59,21.05
70.73,7.0
70.85,14.33
71.03,0.0
71.25,13.2527275
71.26,14.3
71.36,21.65
71.48,0.0
71.59,9.886666
71.6,0.0
71.8,10.721666
72.23,14.51
72.29,0.0
72.78,10.0
72.85,14.73
73.0,12.607831
73.15,0.0
73.6,7.39
73.73,0.0
73.76,9.94
74.0,12.933817
74.06,11.037143
74.09,14.85
74.61,0.0
74.64,0.0
74.69,7.55
74.8,11.926154
75.0,12.119418
75.4,15.08
75.62,0.0
75.66,0.0
75.75,16.785
76.0,13.355022
76.04,0.0
76.07,15.37
76.76,10.0
76.8,9.382222
76.82,0.0
76.84,15.43
77.02,0.0
77.16,15.59
77.26,8.0
77.33,0.0
77.75,17.74
78.0,13.798945
78.25,14.566667
78.3,11.997334
78.63,15.75
79.68,15.95
80.3,17.988
81.18,0.0
81.46,16.35
81.88,10.0
81.96,0.0
82.51,0.0
83.7,9.45
83.92,0.0
84.1,10.0
84.3,13.781538
85.8,14.2978945
85.98,26.03
86.3,13.01
86.5,14.669989
86.66,8.0
87.5,14.91458
87.9,20.14
88.26,18.0
88.34,17.73
88.5,15.047469
89.0,15.215925
89.4,17.94
89.53,0.0
91.85,16.215
92.52,0.0
93.3,15.128
93.6,3.3333333
93.73,11.0
93.75,13.186097
94.2,11.875
94.7,12.45
94.8,7.708
95.05,19.17
95.09,9.59
96.56,19.31
96.8,12.806666
96.81,19.4
97.26,19.61
98.3,22.146667
98.36,0.0
98.88,10.0
98.95,20.0
99.06,0.0
99.3,10.01
99.56,10.1
99.8,12.523334
100.11,7.5
100.76,20.0
101.11,48.86
103.5,17.297789
103.85,0.0
104.5,16.863602
104.55,0.0
105.02,21.05
106.56,15.0
106.75,10.0
106.94,0.0
107.07,27.0
108.75,21.91
110.0,16.4523
110.1,8.41
111.1,13.641818
111.8,22.0
112.55,5.64
113.0,16.401836
113.11,6.6666665
113.75,23.23
114.3,0.0
115.5,17.932693
116.5,18.195156
116.8,0.0
117.0,17.452173
117.06,0.0
118.19,37.25
118.56,15.0
118.89,0.0
120.56,24.15
121.11,10.0
121.5,19.180922
121.8,25.880001
122.25,20.852
123.46,10.0
123.57,24.77
124.24,10.0
124.25,10.0
125.3,25.06
125.55,16.332273
125.7,24.0
126.5,20.411173
126.9,10.0
128.26,6.6666665
129.47,25.95
130.25,26.21
131.75,18.205
132.0,18.990519
132.26,26.61
134.55,15.0
134.7,18.0
137.58,27.65
137.99,19.93
138.0,21.120358
138.01,20.0
141.3,42.39
141.5,18.975435
143.81,20.0
144.25,40.26
145.5,15.081
145.55,19.043
148.3,29.72
149.5,18.772352
149.9,37.55
150.26,5.5
151.0,21.690596
154.55,15.0
155.0,21.099022
155.05,45.55
157.0,22.568314
157.52,0.0
159.3,34.12
159.48,31.95
160.5,22.965925
166.75,32.5
168.0,22.378958
168.75,27.514
170.82,29.0
171.0,19.846666
171.7,0.0
173.6,25.0
174.3,34.96
175.5,19.671305
179.5,31.902779
179.75,37.15
180.0,21.983892
180.8,27.896666
182.0,22.898506
182.2,39.0
185.5,20.836842
185.65,37.15
188.5,17.618334
188.6,0.0
188.88,19.00125
189.74,43.13
190.05,47.59
192.5,27.25
200.33,10.0
201.6,40.35
202.5,26.184668
204.0,19.876667
204.5,23.392
207.0,30.32275
209.5,39.743332
209.99,43.31
210.8,42.22
211.5,37.723846
211.83,8.0
213.0,18.13
214.0,20.017084
215.0,30.110952
216.51,43.46
216.8,0.0
218.18,0.0
221.76,45.55
222.5,15.099999
223.33,47.015
224.2,45.0
224.25,23.9
225.0,27.503468
229.5,38.634
229.99,27.5
232.5,27.13
235.55,20.0
249.0,21.117777
250.09,200.0
252.5,32.879997
257.8,0.0
259.0,27.66
259.5,31.25
260.0,29.835476
260.5,16.472
266.64,20.0
270.73,15.0
271.51,54.46
273.5,0.0
276.89,83.12
280.25,5.0
283.5,50.0
286.5,46.3825
286.75,50.0
290.26,0.0
293.5,0.0
297.2,68.6
302.5,3.5
305.0,37.052856
308.5,0.0
310.0,29.176363
312.0,41.78889
313.0,27.4675
313.76,0.0
318.0,37.96
322.0,62.743332
324.5,30.0
341.0,20.0
347.0,47.567497
358.88,0.0
372.0,0.0
373.33,0.0
391.0,51.12
396.0,146.1775
397.5,0.0
398.6,0.0
428.5,0.0
439.0,0.0
449.0,0.0
450.5,40.0
456.0,7.5
468.0,12.0
485.0,4.6666665
488.5,10.0
500.0,0.5
504.0,10.0
525.0,6.6666665
526.5,0.0
676.0,0.0
700.0,0.0
980.0,0.0
1016.5,0.0
1450.0,0.0
2242.7,0.0
0.1,1.2958823
0.13,5.05
0.21,13.26
0.26,0.0
0.27,30.0
0.49,23.5
0.53,3.25
0.59,0.0
0.63,0.0
0.64,0.0
0.75,0.046
0.89,51.5
1.13,7.6666665
1.26,0.0
1.42,0.0
1.63,0.0
1.66,0.0
1.74,0.0
1.78,0.0
2.0,6.487851
2.05,0.0
2.12,0.0
2.25,0.0
2.69,0.0
3.45,0.0
5.15,0.0
5.2,0.4542857
5.3,1.0439482
5.44,1.55
5.75,0.15125
6.8,1.2844971
6.9,0.98545456
7.55,0.6666667
7.89,0.75
7.95,0.0
8.3,1.6028188
8.55,0.14384615
8.75,0.0
9.39,2.04
9.41,1.07
10.18,0.0
10.71,2.5275
11.11,2.2321112
11.51,0.0
11.8,2.186558
12.06,2.57
12.1,2.6766667
12.33,2.53
12.55,0.8566666
12.86,1.0
13.11,2.65
13.16,2.65
13.2,1.735
13.35,0.0
13.56,1.6814286
13.99,1.21
14.25,2.18
14.99,3.4675
15.02,0.0
15.04,0.0
15.11,0.0
15.33,0.69222224
15.35,0.20666666
15.55,1.6025532
15.61,0.0
16.19,0.0
16.27,0.0
16.39,0.21111111
16.46,0.0
16.51,0.0
16.54,0.0
16.66,2.1977777
16.71,0.0
16.75,0.2925
16.79,0.0
16.8,2.6298676
17.04,0.0
17.48,0.0
17.71,0.0
17.75,0.5553846
17.98,0.0
18.04,0.0
18.18,0.0
18.25,0.5
18.41,0.468
18.46,0.0
18.49,0.0
18.75,0.55857146
18.88,1.4375
19.02,0.0
19.14,0.0
19.16,0.0
19.21,0.65
19.46,0.0
19.53,0.0
19.71,0.0
19.84,0.0
19.86,0.0
20.33,0.0
20.36,0.66125
20.43,0.0
20.51,0.0
20.61,0.0
20.66,0.0
20.69,0.0
20.7,0.9333333
20.73,0.0
20.76,0.0
20.89,0.0
20.92,0.0
21.12,0.0
21.15,0.0
21.32,0.0
21.39,2.1866667
21.42,0.0
21.45,0.0
21.66,0.64142853
21.74,0.0
21.75,0.0
21.79,0.0
21.92,0.0
22.15,0.0
22.31,0.0
22.38,0.0
22.4,0.32142857
22.44,0.0
22.53,0.0
22.54,0.0
22.63,0.0
22.74,0.0
22.97,0.0
23.06,0.24578948
23.14,0.0
23.29,0.0
23.32,0.0
23.36,0.0
23.51,0.0
23.73,0.0
23.76,0.0
23.82,0.0
23.83,0.0
23.85,0.53666663
23.98,0.0
24.16,0.0
24.36,0.0
24.45,0.0
24.51,0.0
24.78,0.0
24.88,0.0
25.15,0.505
25.19,0.0
25.23,0.0
25.29,0.0
25.31,0.0
25.34,0.0
25.45,0.0
25.66,0.0
25.83,0.65
25.96,0.0
25.99,0.5555556
26.02,0.0
26.04,0.0
26.05,0.0
26.16,0.336875
26.17,0.0
26.2,0.6727273
26.26,1.75
26.28,0.0
26.4,1.2057143
26.42,0.0
26.49,0.0
26.66,1.1358333
26.7,2.1636364
26.78,0.0
26.84,0.0
27.19,0.0
27.21,0.0
27.22,0.0
27.59,0.0
27.6,0.0
27.62,0.0
27.65,0.0
27.66,0.0
27.76,0.0
27.93,0.0
27.98,0.0
28.09,0.0
28.27,0.0
28.61,0.0
28.64,0.0
28.83,0.0
28.86,0.0
29.1,0.735
29.16,0.0
29.2,3.26
29.27,0.0
29.3,5.4043055
29.5,5.6712914
29.51,0.0
29.8,4.0836487
29.81,0.0
30.16,0.0
30.31,0.0
30.33,1.275
30.43,0.0
30.52,0.0
30.53,0.0
30.66,0.0
30.78,0.0
30.81,0.0
30.92,0.0
31.07,0.0
31.12,0.0
31.14,0.0
31.24,0.0
31.26,3.15
31.4,0.0
31.42,0.0
31.44,0.95
31.5,6.1029305
31.76,0.0
31.92,0.0
32.15,0.6766666
32.46,0.0
32.54,2.382857
32.63,0.0
32.82,0.0
32.84,0.0
32.94,0.0
32.95,0.0
32.97,0.0
33.07,0.0
33.08,0.0
33.13,0.0
33.36,0.0
33.42,0.0
33.44,0.0
33.47,0.0
33.51,0.0
33.58,0.0
33.6,1.6959999
33.72,0.0
33.77,0.0
33.89,0.0
33.9,0.0
33.96,0.0
34.19,0.0
34.21,0.0
34.22,0.0
34.25,0.0
34.34,0.63909096
34.35,2.9033334
34.38,0.0
34.52,0.0
34.53,0.0
34.57,0.0
34.58,0.0
34.63,0.0
34.7,3.028261
34.74,0.0
34.85,0.0
34.92,0.0
34.93,0.0
35.07,0.0
35.13,0.0
35.3,6.645
35.31,0.0
35.38,0.0
35.51,0.0
35.75,0.0
35.76,2.16375
35.78,0.0
35.79,0.91499996
35.82,0.0
35.93,0.0
35.94,0.0
35.99,0.0
36.02,0.0
36.03,0.0
36.04,0.0
36.1,0.0
36.26,2.4107692
36.35,0.0
36.62,0.0
36.63,0.0
37.06,5.3268747
37.1,0.63166666
37.34,1.526
37.38,0.0
37.51,0.84
37.55,0.0
37.75,0.9722222
37.98,8.6
38.02,0.0
38.07,0.0
38.09,0.0
38.13,0.0
38.52,0.0
38.67,1.1271428
38.84,0.0
38.9,3.5575
39.17,0.0
39.69,0.0
39.72,0.0
39.81,0.0
39.86,1.2
39.88,0.0
39.89,0.0
40.15,0.0
40.17,0.0
40.32,0.0
40.34,0.0
40.46,0.0
40.47,0.0
40.79,0.75636363
40.84,0.0
40.9,2.0866666
40.97,0.0
41.15,0.0
41.22,0.0
41.27,0.0
41.32,0.0
41.44,0.0
41.45,0.0
41.53,0.0
41.55,0.0
41.71,0.0
41.89,0.0
42.07,0.0
42.1,0.0
42.2,6.0625
42.28,0.0
42.34,0.0
42.49,0.0
42.58,0.0
42.74,0.0
42.92,0.0
42.98,0.0
43.18,0.0
43.21,0.0
43.28,1.4699999
43.29,0.0
43.56,7.0988574
43.63,0.0
43.64,0.0
43.8,7.7789655
43.95,0.0
43.98,0.0
44.06,7.202857
44.1,0.0
44.13,0.0
44.17,0.0
44.25,1.1266667
44.36,0.0
44.39,0.0
44.47,0.0
44.67,0.0
44.75,2.25
44.83,0.0
44.85,0.0
45.02,0.0
45.03,0.0
45.08,0.0
45.1,1.816
45.18,0.0
45.27,1.5183333
45.5,7.7762995
45.54,8.283014
45.78,0.0
45.85,0.0
45.88,1.11
45.94,0.0
45.97,0.0
46.0,7.895391
46.01,0.0
46.17,0.0
46.26,2.91
46.43,0.0
46.44,0.0
46.53,0.0
46.65,0.0
46.93,0.0
47.02,0.0
47.12,0.0
47.35,0.0
47.62,0.0
47.65,2.4
47.66,0.0
47.69,0.0
47.7,3.0714285
47.77,0.0
47.8,10.038356
47.88,0.0
48.06,6.63
48.4,0.0
48.41,0.0
48.43,0.0
48.48,0.0
48.51,0.0
48.56,7.6635714
48.71,0.0
48.92,0.0
49.1,3.3333333
49.14,0.0
49.23,0.0
49.31,3.3333333
49.33,0.0
49.58,0.0
49.68,0.0
49.73,0.0
49.85,0.0
49.9,5.0
50.11,0.0
50.15,0.0
50.42,0.0
50.45,0.0
50.54,3.175
50.68,0.0
50.74,0.0
50.78,0.0
50.79,2.58
50.96,0.0
50.98,0.0
51.16,0.0
51.23,0.0
51.24,0.0
51.4,0.0
51.56,6.585385
52.01,0.0
52.08,0.0
52.09,6.29
52.17,0.0
52.26,10.5
52.36,2.755
52.39,0.0
52.46,0.0
52.52,5.28
52.58,2.5
52.61,0.0
52.68,0.0
52.71,0.0
52.72,0.0
53.22,0.0
53.56,8.158571
53.73,0.0
53.75,3.6366665
53.88,4.7799997
53.89,0.0
53.95,0.0
53.98,0.0
54.04,0.0
54.06,6.917143
54.48,0.0
54.7,5.9793334
54.8,8.451875
54.92,0.0
54.97,0.0
55.0,8.469725
55.29,0.0
55.3,7.1215386
55.32,0.0
55.55,8.805403
55.6,2.2775002
55.63,0.0
55.64,0.0
55.68,0.0
55.79,0.0
55.81,0.0
55.93,0.0
55.99,6.6666665
56.06,4.133333
56.08,0.0
56.18,0.0
56.34,0.0
56.42,0.0
56.48,0.0
56.56,11.948571
56.58,10.005
56.97,0.0
57.02,0.0
57.11,0.0
57.26,5.0
57.43,8.3
57.47,0.0
57.49,0.0
57.5,8.895415
57.6,5.0
57.69,0.0
57.72,0.0
57.77,7.095714
57.81,8.79
57.89,0.0
58.0,9.389635
58.29,11.78
58.42,0.0
58.45,14.48
58.59,8.006154
58.68,0.0
58.89,3.9799998
59.01,9.9
59.08,5.0
59.38,0.0
59.46,8.0
59.5,9.251809
59.54,0.0
60.17,5.0
60.41,0.0
60.63,0.0
60.66,4.13
60.84,0.0
61.04,0.0
61.12,0.0
61.2,4.96
61.27,0.0
61.3,9.671818
61.47,0.0
61.5,9.857908
61.55,7.73
61.92,0.0
62.04,0.0
62.07,0.0
62.09,0.0
62.1,6.225
62.57,0.0
63.01,11.3
63.2,12.47
63.55,7.53
63.57,6.435
63.64,0.0
63.74,0.0
63.76,11.207468
63.98,0.0
64.11,6.49
64.19,0.0
64.26,1.25
64.5,10.9118
64.64,0.0
64.78,0.0
64.84,0.0
64.86,6.515
64.89,9.345
64.99,8.555
65.09,10.205455
65.25,11.318824
65.31,0.0
65.37,0.0
65.53,0.0
65.59,0.0
65.63,0.0
65.67,0.0
65.72,0.0
65.98,13.25
66.26,0.0
66.66,8.0975
66.79,6.206667
66.98,0.0
67.58,0.0
67.63,0.0
67.76,11.913901
68.58,13.811539
68.7,10.218667
68.81,0.0
68.98,10.0
69.26,6.775
69.5,12.213742
69.69,12.246082
69.83,15.83
69.84,0.0
69.89,14.456667
69.93,0.0
70.22,0.0
70.38,0.0
70.48,0.0
70.99,0.0
71.55,0.0
71.64,0.0
71.77,0.0
71.84,0.0
72.06,9.754286
72.28,0.0
72.63,14.55
72.77,0.0
72.87,0.0
73.03,14.61
73.05,11.08
73.22,0.0
73.53,0.0
73.99,15.0
74.25,13.823333
74.34,0.0
74.42,0.0
74.53,8.11
75.02,15.0
75.09,0.0
75.11,0.0
75.3,14.704166
75.35,0.0
75.56,9.65
76.09,13.639999
76.2,0.0
76.26,0.0
76.75,7.5
76.97,0.0
77.25,10.476666
77.32,23.25
77.36,15.47
77.4,7.82
77.84,0.0
77.92,0.0
78.09,12.0
78.81,0.0
79.0,13.650048
79.83,0.0
79.85,16.13
79.95,0.0
80.0,11.925428
80.08,19.833332
80.25,9.486667
80.8,7.1925
82.22,3.3333333
82.88,0.0
83.8,15.124
84.06,8.435
84.37,16.93
84.53,15.0
84.59,5.0
84.6,16.95
85.03,0.0
85.3,15.098333
85.65,17.19
85.73,15.0
85.86,18.25
86.0,14.365507
86.2,0.0
87.35,21.91
88.46,17.75
88.72,0.0
88.85,17.8
88.87,0.0
89.63,0.0
90.5,14.570521
92.86,10.37
93.25,15.292222
93.28,0.0
94.06,11.5
96.0,15.334254
96.36,19.33
96.88,24.25
97.0,15.285756
97.23,0.0
97.25,10.225715
97.5,16.468813
97.92,19.64
98.49,29.64
98.8,8.73
98.83,0.0
98.98,0.0
99.0,15.2395
100.04,21.22
100.05,21.326666
102.45,8.0
106.5,17.04761
107.1,10.0
107.15,0.0
107.5,16.243372
108.3,16.4
108.5,18.329107
109.06,10.0
112.06,11.225
112.52,22.66
112.75,15.0
113.35,26.08
113.8,5.0
115.0,16.983654
115.3,23.22
115.55,21.884193
116.0,17.779411
117.3,10.0
117.35,10.0
118.5,19.703384
118.88,17.17
119.99,17.72
120.22,20.0
120.76,10.0
121.33,24.3
121.75,12.5
122.0,20.13534
124.06,24.87
125.52,12.58
125.8,18.063334
127.51,23.699999
128.25,14.04125
129.5,18.36256
129.7,16.773333
131.26,28.8
131.46,0.0
131.5,21.867613
132.25,15.905
133.33,17.663334
134.52,21.02
135.35,0.0
137.26,27.5
140.44,0.0
142.8,28.72
143.55,28.75
144.2,10.0
146.36,29.43
147.9,15.0
148.58,0.0
148.88,31.9
149.7,10.75
149.75,21.52
150.3,0.0
150.99,37.8
152.41,0.0
152.5,21.46811
154.5,32.14435
155.55,21.366053
156.0,22.697731
160.08,30.0
160.76,23.93
160.8,20.075
161.0,24.712448
161.25,35.95
163.32,0.0
164.5,21.077223
164.76,15.0
166.56,0.0
167.25,42.29
167.33,42.03
169.9,39.995
170.25,38.61
170.75,20.0
171.1,34.25
178.06,44.72
180.76,15.0
182.02,36.45
183.25,36.71
184.0,26.196825
186.5,24.5085
187.0,26.09111
187.87,5.0
191.36,0.0
191.5,24.494
192.0,27.237442
192.8,29.31
194.44,8.0
194.75,30.2
196.25,27.155
198.75,0.0
198.98,39.85
199.09,0.0
199.25,30.5525
205.5,17.18111
206.66,20.0
208.5,30.50125
210.0,24.066988
217.18,0.0
217.5,29.309
218.75,16.6
220.5,20.016666
222.72,47.85
224.7,0.0
225.5,30.130001
225.55,22.575
228.0,27.437796
231.49,20.0
232.22,46.6
235.0,33.730145
236.0,31.854286
245.0,27.999783
247.5,25.1
249.2,20.0
251.5,0.0
253.5,27.366667
258.0,27.988125
258.75,40.0
261.12,60.0
265.0,29.275122
270.0,25.924025
270.7,20.0
271.11,54.25
271.5,62.739998
272.8,0.0
274.5,0.0
275.5,59.66
278.32,10.0
282.5,7.1833334
285.5,34.4275
287.5,29.785
287.77,20.0
295.5,0.0
295.9,0.0
297.0,17.2125
307.0,3.3333333
308.75,99.32
318.97,0.0
332.5,0.0
333.35,0.0
346.0,34.625
349.0,55.04
360.0,38.33
380.0,44.231667
381.85,20.0
387.0,40.0
390.0,26.85
392.12,0.0
399.0,33.333332
415.0,0.0
416.0,0.1
430.0,45.0
432.0,7.5
470.0,19.333334
533.0,0.0
555.0,114.05
618.5,0.0
680.0,0.0
690.0,0.0
721.0,0.0
762.0,108.0
861.5,0.0
999.99,0.0
1000.0,0.0
1018.5,0.0
2000.5,0.0
9999.5,0.0
398460.06,0.0
